aeronave_ou_escopo,manobra_codigo_atual,manobra_nome_atual,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa,modelos_que_utilizam,quantidade_de_modelos,observacao_documental
SK76,S76-DSC-01,Holding Pattern,DESCIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-02/04-C1; S76-P-02/04-C2; SK76-I-05/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-01,Falha de alimentação no barramento essencial DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-02,Falha de alimentação – feeder / bateria no nariz,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; SK76-I-03/12; SK76-I-07/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-03,Falha no gerador AC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-04,Falha em um gerador DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-NOT-02; SK76-I-03/12; SK76-I-04/12; SK76-I-07/12; SK76-I-11/12,6,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-05,Falha em ambos os geradores DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12; SK76-I-09/12; SK76-I-12/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-06,Falha no inversor,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-03/12; SK76-I-04/12; SK76-I-07/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-ELE-07,Sobretemperatura de gerador DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-EME-01,Perfil OEI noturno,EMERGENCIA,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-NOT-02; SK76-S-01/02,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-HOV-01,Controle Geral VFR – Hover & Táxi,HOVER,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-NOT-01; S76-NOT-02; S76-P-01/04-C1; S76-P-01/04-C2; S76-P-01/04-C3; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02,9,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-HOV-38,Falha do Rotor de Cauda no Hover,HOVER,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1; SK76-I-08/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-01,Cálculo de Performance,PRE,BRIEFING,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-02,Análise de Clima e NOTAM,PRE,BRIEFING,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-03,Configuração de Aviônica (FMS),PRE,BRIEFING,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-04,Briefing de Partida,PRE,BRIEFING,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-P-CHECK; SK76-S-02/02,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-05,Disciplina de Checklist,SOL,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-06,Monitoramento de Sistemas,SOL,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-07,Hover Check,SOL,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-08,Perfil de Decolagem,SOL,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-09,Gerenciamento do AFCS,VOO,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-10,Flight Path Monitoring,VOO,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-11,Navegação e FMS em Rota,VOO,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-12,Consciência Situacional,VOO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-S-02/02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-13,Identificação e Diagnóstico,EME,EMERGENCIA,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-14,Ações de Memória,EME,EMERGENCIA,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-15,Aplicação do QRH,EME,EMERGENCIA,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-16,Tomada de Decisão,EME,EMERGENCIA,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-17,Gestão de Potência OEI,EME,EMERGENCIA,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-18,Briefing de Aproximação,APR,BRIEFING,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-S-02/02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-21,Comunicação e Coordenação,CRM,CRM,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-S-02/02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-22,Autocrítica e Análise,CRM,CRM,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA,,SK76-P-CHECK,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-LFT-33,Black Hole Effect — Correção e Recuperação (SK76),Gestão de Falhas e Emergências (EME),EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-NOT-02; SK76-S-01/02,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-NOT-23,Briefing Noturno — Ilusões Visuais e Black Hole (SK76),Preparação e Planejamento (PRE),BRIEFING,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-S-01/02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-NOT-28,Base e Final Noturna — Referências Externas Degradadas (SK76),Aproximação e Pouso (APR),EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-S-01/02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-NOT-31,Circuito Completo Noturno — Variação de Vento (SK76),Procedimentos Normais,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-S-01/02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-NTR-01,Voo Noturno NDL (Circuito Padrão),NOTURNO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; SK76-S-01/02,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-OFF-34,Pouso sem Iluminação de Helideck — Falha de Iluminação (SK76),Gestão de Falhas e Emergências (EME),EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PAR-01,Partida Quente (Hot Start),PARTIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PAR-02,Falha na Partida (Engine Start Failure),PARTIDA,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PAR-03,Partida Estagnada (Hung Start),PARTIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C2,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-01,Aproximação offshore a Unidade Marítima,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02; SK76-I-10/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-01A,Arremetida offshore,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02; SK76-I-10/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-01B,Pouso Classe 2 – Helideck (Committal Point),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02; SK76-I-10/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-02A,Aproximação ILS,POUSO,PROCEDIMENTO_NORMAL,SK76,NAO_LOCALIZADO_NA_REVISAO_PTO_VERSIONADA | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-02/04-C1; S76-P-02/04-C3; S76-REQ-01; SK76-I-05/12; SK76-P-CHECK; SK76-S-01/02; SK76-S-02/02,7,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-03,Arremetida (Missed Approach),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-02/04-C1; S76-P-02/04-C3,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-04,Aproximação RNAV (GPS),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-02/04-C2; S76-REQ-01; SK76-I-05/12; SK76-S-02/02,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-05,Aproximação VOR/NDB,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12; SK76-S-02/02,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-POU-70,Autorotação,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-NOT-01; S76-P-01/04-C2; S76-REQ-01; SK76-I-08/12,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PRC-01,Aproximação de não precisão IFR (VOR/NDB),PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12; SK76-I-11/12; SK76-I-12/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PRC-02,Aproximação IFR com um motor inoperante (OEI),PROCEDIMENTOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-09/12; SK76-I-10/12; SK76-I-11/12; SK76-I-12/12,5,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PRC-03,Aproximação de precisão IFR (ILS/RNP),PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12; SK76-I-11/12; SK76-I-12/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PRC-04,Decolagem por instrumentos (SID),PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12; SK76-I-11/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PRC-05,"Programação do GPS, HSI e EFIS",PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-04/12; SK76-I-05/12; SK76-I-11/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-06,Falha dupla de motor durante o cruzeiro,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-09/12; SK76-I-12/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-07,Falha dupla de motor durante decolagem e subida inicial,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-09/12; SK76-I-12/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-08,Falha dupla de motor em pairado ou decolagem até 10 pés,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-09/12; SK76-I-12/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-09,Vazão de combustível fora da faixa normal,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; SK76-I-03/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-10,Fumaça no compartimento de bagagem,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-09/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-11,Incêndio na cabine ou cockpit,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-09/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-12,Incêndio no compartimento do motor,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-09/12; SK76-I-11/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-13,Falha de motor na aproximação – Categoria A,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-10/12; SK76-I-12/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-14,Falha de motor na decolagem – Categoria A,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-12/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-15,Falha de motor na decolagem – Categoria B,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-12/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-16,Falha de motor durante o cruzeiro,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-NOT-02; S76-REQ-01; SK76-I-06/12; SK76-I-10/12; SK76-I-11/12; SK76-I-12/12; SK76-S-01/02,8,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-17,Falha de motor em pairado 5 a 10 pés,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-11/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
